157	19.0520380899999	42.67104159
158	34.3060496899996	27.41702999
159	35.6786386099996	26.04444107
160	28.3592781499997	33.36380153
161	33.7145078899997	28.00857179
162	24.5166376499998	37.20644203
163	33.0344638199997	28.68861586
164	24.4629181999998	37.26016148
165	21.1128699999999	40.61020968
166	9.37637317999999	52.34670650
167	61.3252557999996	0.39782388
168	50.2285366299995	11.49454305
169	42.4997642299997	19.22331545
170	25.3629428299998	36.36013685
171	61.5435069999996	0.17957268
172	61.0859276099993	0.63715207
173	61.5014313999990	0.22164828
174	60.7405135799993	0.98256610
175	57.7604554599996	3.96262422
176	31.1438620899998	30.57921759
177	22.9929152499999	38.73016443
178	43.1337341599998	18.58934552
179	57.0625557099994	4.66052397
180	43.1183834799994	18.60469620
181	37.9968570499996	23.72622263
182	36.9290903799998	24.79398930
183	29.1145114499999	32.60856823
184	56.7876805499997	4.93539913
185	59.6756698899993	2.04740979
186	51.4062219799993	10.31685770
187	36.3187466299995	25.40433305
188	29.7723967699996	31.95068291
189	58.5859790099992	3.13710067
190	56.2165505099994	5.50652917
191	61.5743498899992	0.14872979
192	61.5384445799989	0.18463510
193	60.9034679899992	0.81961169
194	43.3879564399994	18.33512324
195	38.3744152299996	23.34866445
196	21.7155179699997	40.00756171
197	17.5640003299998	44.15907935
198	61.6045712699988	0.11850841
199	45.2595723399990	16.46350734
200	40.5859764199990	21.13710326
201	37.7557450999992	23.96733458
202	61.3421642099987	0.38091547
203	58.9217425499990	2.80133713
204	44.3847808499992	17.33829883
205	27.8331204799993	33.88995920
206	61.3228052799989	0.40027440
207	57.7085188699989	4.01456081
208	46.0059943399991	15.71708534
209	32.7452697899993	28.97780989
210	26.0006485699994	35.72243111
211	19.3897932299995	42.33328645
212	58.9199201699987	2.80315951
213	49.7520517699990	11.97102791
214	43.1859832099992	18.53709647
215	33.9372400399994	27.78583964
216	55.2608637599992	6.46221592
217	30.0084857099994	31.71459397
218	23.4448995899995	38.27818009
219	18.4310771799996	43.29200250
220	26.0524490099994	35.67063067
221	60.0297936099992	1.69328607
222	60.8409917399991	0.88208794
223	43.3402566999989	18.38282298
224	38.8952553499991	22.82782433
225	35.9554349399993	25.76764474
226	29.2668103699994	32.45626931
227	19.5725581099995	42.15052157
228	47.5281126199989	14.19496706
229	44.0194893399991	17.70359034
230	56.0795160499987	5.64356363
231	53.9776955999990	7.74538408
232	37.1558218499992	24.56725783
233	31.0373580799993	30.68572160
234	35.7362030599992	25.98687662
235	60.7974903999990	0.92558928
236	60.7602399199990	0.96283976
237	38.7352901899992	22.98778949
238	28.8324604599993	32.89061922
239	23.3441008599994	38.37897882
240	36.2402902399990	25.48278944
241	60.1478519299988	1.57522775
242	40.4844700699990	21.23860961
243	33.0876602699992	28.63541941
244	29.6305388099993	32.09254087
245	60.8159357699989	0.90714391
246	40.7821357699991	20.94094391
247	52.5976781499989	9.12540153
248	58.7798788499989	2.94320083
249	44.5100678499991	17.21301183
250	35.6260841999993	26.09699548
251	26.8032334299994	34.91984625
252	21.4942284499995	40.22885123
253	19.0144958899996	42.70858379
254	16.9150070699997	44.80807261
255	59.4964904999991	2.22658918
256	33.1878936799993	28.53518600
257	27.0771796499994	34.64590003
258	59.6286908599990	2.09438882
259	43.6882204699992	18.03485921
260	56.9538490799989	4.76923060
261	52.0244325999991	9.69864708
262	27.8752990799993	33.84778060
263	24.5901261199994	37.13295356
264	21.8756114399995	39.84746824
265	61.4339569599992	0.28912272
266	61.1981605299984	0.52491915
267	56.4275484999986	5.29553118
268	52.9595784199988	8.76350126
269	48.7504194899990	12.97266019
270	42.2305792499992	19.49250043
271	34.2081054399994	27.51497424
272	30.0616736699995	31.66140601
273	20.6007278399996	41.12235184
274	41.1330993799994	20.58998030
275	30.7520878899995	30.97099179
276	49.1821024099991	12.54097727
277	54.2759433399988	7.44713634
278	49.0711174899990	12.65196219
279	60.8445198999985	0.87855978
280	60.6284371199988	1.09464256
281	61.3841176399983	0.33896204
282	60.6525535399986	1.07052614
283	55.0385685499988	6.68451113
284	42.5152040599990	19.20787562
285	37.5650818399992	24.15799784
286	32.2009737399993	29.52210594
287	24.3607719199994	37.36230776
288	45.9961448599992	15.72693482
289	37.2190065299992	24.50407315
290	29.4035504299993	32.31952925
291	45.0544405299988	16.66863915
292	60.5821080999983	1.14097158
293	60.1836926699986	1.53938701
294	60.0065609999980	1.71651868
295	61.6342484699977	0.08883121
296	60.3346508599980	1.38842882
297	58.9745074299983	2.74857225
298	57.7375471499986	3.98553253
299	42.6769593199988	19.04612036
300	38.8472524999990	22.87582718
301	36.2515760499992	25.47150363
302	32.2878647999993	29.43521488
303	26.0329122299994	35.69016745
304	22.5860480999995	39.13703158
305	21.6411911999996	40.08188848
306	18.4075851799997	43.31549450
307	14.7380569699998	46.98502271
308	13.1307647399999	48.59231494
309	9.75346512999996	51.96961455
310	4.99458349999999	56.72849618
311	0			61.72307968
